209	258	2	883589626
509	288	5	883590443
509	258	4	883590526
509	300	3	883590800
509	328	1	883590800
509	294	2	883590972
509	289	2	883590972
509	301	2	883591043
509	245	2	883591109
509	181	4	883591826
509	603	4	883591826
509	50	5	883591878
6	275	4	883599102
6	7	2	883599102
6	276	2	883599134
6	127	5	883599134
6	100	5	883599176
6	9	4	883599205
6	515	4	883599273
6	15	3	883599302
6	117	2	883599431
6	475	5	883599478
6	257	2	883599478
6	111	2	883599478
6	1	4	883599478
6	508	3	883599530
6	471	2	883599558
6	151	3	883599558
6	125	3	883599670
6	237	2	883599914
6	294	2	883599938
6	405	1	883600066
6	301	2	883600406
6	64	4	883600597
6	8	4	883600657
6	98	5	883600680
6	427	4	883600707
6	79	3	883600747
6	135	5	883600747
6	89	4	883600842
6	50	4	883600842
6	187	4	883600914
6	174	4	883600985
6	318	4	883600985
6	12	4	883601053
6	143	2	883601053
6	71	4	883601053
6	191	4	883601088
66	294	4	883601089
66	286	1	883601089
66	300	5	883601089
66	258	4	883601089
6	211	5	883601155
6	496	4	883601155
66	127	4	883601156
66	475	2	883601156
6	197	5	883601203
66	50	5	883601236
66	9	4	883601265
66	282	3	883601266
6	204	3	883601277
6	56	4	883601277
6	69	3	883601277
66	471	5	883601296
6	180	4	883601311
6	183	4	883601311
66	1	3	883601324
66	7	3	883601355
66	237	4	883601355
66	257	3	883601355
6	194	4	883601365
66	508	4	883601387
66	742	5	883601388
6	185	5	883601393
66	181	5	883601425
6	175	4	883601426
6	70	3	883601427
66	15	3	883601456
66	597	3	883601456
6	483	5	883601500
6	216	5	883601500
6	435	4	883601529
66	288	4	883601607
6	238	5	883601713
66	117	3	883601787
66	121	3	883601834
66	405	3	883601990
6	22	3	883602048
6	95	2	883602133
6	195	4	883602283
6	132	5	883602422
6	200	3	883602422
6	357	4	883602422
6	173	5	883602462
6	423	3	883602501
6	202	3	883602690
6	186	4	883602730
6	168	4	883602865
6	28	2	883603013
6	153	4	883603013
46	300	3	883611307
46	288	2	883611307
46	294	2	883611307
46	286	5	883611352
46	328	4	883611430
44	294	4	883612356
44	216	1	883613297
44	228	5	883613334
44	222	4	883613334
44	183	4	883613372
44	176	5	883613372
46	245	3	883614625
46	748	5	883614645
46	127	5	883616133
46	100	4	883616134
46	7	4	883616155
46	151	4	883616218
46	50	4	883616254
46	181	4	883616254
46	125	4	883616284
604	127	4	883667946
604	183	3	883668021
604	98	2	883668097
604	234	5	883668097
604	7	4	883668097
604	100	5	883668097
604	56	2	883668097
604	185	2	883668175
604	288	3	883668261
604	200	1	883668261
131	1	4	883681384
131	275	2	883681384
131	127	4	883681418
131	100	5	883681418
131	286	5	883681514
131	9	5	883681723
131	276	5	883681723
57	288	4	883696347
57	678	3	883696547
57	294	4	883696547
57	748	4	883696629
57	245	4	883696709
57	323	3	883696709
57	50	5	883697105
57	7	4	883697105
57	471	4	883697134
57	237	4	883697182
57	282	5	883697223
57	125	3	883697223
57	475	2	883697223
57	15	4	883697223
57	181	5	883697352
57	597	3	883697378
57	121	4	883697432
57	405	4	883697459
57	546	4	883697482
57	117	4	883697512
57	151	3	883697585
57	111	4	883697679
57	194	4	883698272
57	204	4	883698272
57	8	4	883698292
57	28	4	883698324
57	496	4	883698362
57	168	3	883698362
57	173	5	883698408
57	144	3	883698408
57	64	5	883698431
57	195	3	883698431
57	11	3	883698454
57	588	4	883698454
57	79	5	883698495
57	318	5	883698580
57	257	5	883698580
57	258	5	883698581
57	222	5	883698581
57	1	5	883698581
57	100	5	883698581
57	56	3	883698646
523	258	5	883699583
523	289	4	883699869
523	301	4	883700064
523	50	5	883700186
523	181	5	883700186
523	257	5	883700187
523	9	4	883700564
523	70	5	883700743
523	1	5	883701763
523	95	4	883701800
502	288	5	883701866
502	258	2	883701927
523	168	4	883701962
502	300	2	883701980
502	328	4	883701980
523	202	4	883702054
523	153	4	883702054
523	25	4	883702054
523	8	5	883702125
523	204	5	883702171
523	210	5	883702209
523	194	5	883702210
502	294	3	883702255
523	435	5	883702263
523	211	4	883702292
502	301	1	883702370
502	323	4	883702447
502	678	3	883702448
523	97	4	883702946
523	197	5	883703048
523	56	3	883703495
523	186	3	883703495
523	508	3	883703495
523	179	3	883703495
710	265	4	883705484
727	294	4	883708087
727	748	4	883708119
727	328	4	883708149
727	678	3	883708229
727	117	3	883708660
727	1	3	883708660
727	181	3	883708750
727	257	2	883708806
727	100	2	883708830
727	127	4	883708830
727	275	3	883708927
727	7	2	883708927
727	25	3	883708927
727	50	4	883708951
727	282	4	883709157
727	471	3	883709188
727	111	3	883709266
727	258	2	883709325
727	222	3	883709350
727	235	3	883709518
727	121	4	883709518
727	405	3	883709571
727	546	2	883709607
727	597	3	883709641
727	118	4	883709729
32	294	3	883709863
32	288	4	883709915
32	245	2	883710047
727	28	5	883710075
727	172	5	883710104
727	187	5	883710104
727	210	3	883710123
727	96	4	883710152
727	168	5	883710152
727	98	4	883710152
727	11	3	883710152
727	174	4	883710186
727	69	4	883710186
727	183	3	883710186
727	483	4	883710236
727	22	4	883710236
727	132	2	883710271
727	197	3	883710271
727	265	4	883710326
727	195	4	883710375
727	204	3	883710395
727	144	4	883710395
727	173	5	883710437
727	211	4	883710464
727	588	4	883710495
727	196	4	883710514
727	12	5	883710598
727	125	4	883710598
727	186	5	883710598
727	435	3	883710687
727	191	4	883710717
727	79	4	883710806
727	423	3	883710830
727	70	5	883710856
727	153	4	883710856
727	238	2	883710910
727	176	4	883710948
727	95	4	883710948
727	385	3	883710994
727	71	3	883711069
727	135	2	883711069
727	179	3	883711150
727	56	3	883711150
727	89	5	883711298
727	202	4	883711354
727	88	5	883711394
727	568	3	883711476
727	228	4	883711527
727	82	3	883711527
727	180	3	883711589
727	234	2	883711699
727	403	4	883712282
727	161	4	883712716
32	50	4	883717521
32	257	4	883717537
32	117	3	883717555
32	508	4	883717581
32	222	3	883717600
32	742	3	883717628
32	181	4	883717628
32	100	3	883717662
32	9	3	883717747
32	475	5	883717766
32	7	4	883717766
32	151	3	883717850
32	276	4	883717913
32	118	3	883717967
32	111	3	883717986
32	405	4	883718008
32	235	3	883718121
102	245	3	883748222
102	1	3	883748352
102	588	4	883748450
102	95	4	883748488
813	294	1	883752051
813	9	3	883752051
813	300	4	883752331
813	289	4	883752455
724	300	3	883757468
724	258	4	883757537
724	288	4	883757597
724	301	4	883757670
724	289	1	883757703
724	294	4	883757726
724	328	4	883757727
724	322	1	883757784
724	748	1	883757784
724	245	2	883757874
724	678	2	883757874
724	323	2	883757874
724	286	1	883758268
910	286	3	883760216
395	286	4	883762088
395	258	4	883762309
395	300	3	883762362
395	328	4	883762528
395	748	3	883762577
395	50	5	883763009
395	172	5	883763041
395	210	5	883763136
395	174	5	883763561
395	215	5	883763768
395	97	5	883763800
395	64	5	883763958
395	318	4	883764004
395	98	5	883764061
395	89	5	883764264
395	181	5	883764336
395	216	3	883764378
395	196	4	883764378
395	423	5	883764742
395	186	5	883764817
395	237	4	883764974
395	127	5	883765034
395	1	5	883765062
395	100	4	883765155
395	151	3	883765297
395	515	4	883765297
395	257	5	883765386
395	121	3	883765731
395	118	3	883765791
395	15	3	883765928
508	181	3	883767047
508	121	2	883767047
508	173	4	883767140
508	98	3	883767140
508	172	5	883767157
508	168	4	883767172
795	1	4	883767204
508	357	5	883767246
508	132	5	883767279
508	238	4	883767343
508	191	5	883767383
508	234	4	883767465
508	175	4	883767465
508	179	4	883767465
508	204	3	883767510
508	655	4	883767525
508	79	2	883767543
508	180	5	883767565
508	195	3	883767565
508	176	4	883767565
508	183	5	883767588
508	318	4	883767704
508	174	4	883767728
508	144	3	883767728
508	200	4	883768842
508	151	5	883768886
508	96	2	883768886
508	216	5	883768886
795	405	1	883774317
508	196	3	883776704
508	69	3	883776748
508	70	4	883776748
508	215	3	883776977
508	211	3	883777047
508	186	3	883777109
508	210	4	883777125
508	82	3	883777145
508	568	4	883777237
508	222	3	883777281
508	88	3	883777299
508	153	3	883777329
508	185	5	883777430
508	423	5	883777430
508	228	5	883777430
508	1	5	883777430
508	50	5	883777430
530	50	4	883781669
199	258	4	883782403
199	286	5	883782485
199	678	1	883782636
199	294	1	883782636
199	322	2	883782636
199	323	3	883782655
199	100	3	883782807
199	9	5	883782853
199	7	4	883782854
199	1	1	883782854
199	276	4	883782879
199	117	3	883782879
199	508	4	883782899
199	475	5	883782918
199	405	2	883783005
199	111	3	883783042
530	100	4	883784058
530	195	3	883784105
530	98	4	883784195
530	357	5	883784456
530	174	4	883784503
530	196	5	883784601
530	483	3	883785248
530	191	5	883785574
617	294	1	883788511
617	288	1	883788566
617	515	3	883788782
617	174	1	883788820
617	132	1	883789006
617	427	4	883789042
617	185	5	883789042
617	98	2	883789080
617	496	1	883789080
617	238	3	883789249
617	475	1	883789294
617	89	4	883789294
617	423	1	883789294
617	357	4	883789386
617	183	4	883789386
617	179	4	883789386
617	175	4	883789386
617	56	1	883789425
617	200	5	883789425
617	100	4	883789425
617	7	3	883789425
617	234	3	883789464
404	258	4	883790181
404	286	1	883790181
404	301	3	883790286
404	288	3	883790314
404	678	4	883790400
404	245	3	883790401
404	748	4	883790430
404	294	4	883790430
404	323	3	883790430
404	289	1	883790492
404	300	4	883790749
404	328	4	883790749
530	204	4	883790833
530	183	4	883790882
530	172	4	883790882
404	22	5	883790911
530	64	5	883790942
222	288	4	883815252
276	282	4	883822485
276	427	5	883822485
276	748	3	883822507
768	121	4	883834705
768	222	4	883834705
768	288	4	883834705
768	237	4	883834705
768	50	4	883834705
768	405	4	883834883
768	117	4	883834981
768	1	5	883835025
768	9	5	883835026
768	100	5	883835026
768	301	5	883835026
768	127	5	883835026
768	300	5	883835026
768	173	5	883835053
768	475	2	883835210
768	597	2	883835210
768	15	2	883835210
541	258	4	883864123
541	678	5	883864160
500	286	1	883864527
500	258	4	883864578
500	294	3	883864578
541	427	4	883864638
541	28	4	883864739
500	300	4	883864749
500	328	3	883864749
541	655	4	883864782
541	15	3	883864806
500	289	4	883864818
541	222	4	883864848
500	245	2	883864862
541	196	4	883864928
541	423	3	883864985
500	50	3	883864992
500	1	4	883865021
500	9	4	883865042
500	7	5	883865104
500	100	4	883865104
541	403	3	883865110
500	15	2	883865129
500	475	5	883865232
500	276	5	883865290
500	742	3	883865290
500	257	3	883865321
500	471	4	883865391
500	181	3	883865462
500	237	3	883865483
541	173	5	883865534
541	168	4	883865555
500	405	4	883865567
500	235	5	883865567
541	210	5	883865575
500	118	3	883865610
500	121	3	883865611
500	125	3	883865632
541	88	3	883865738
500	117	4	883865755
500	25	3	883865755
541	235	1	883866049
83	25	2	883867729
83	235	1	883867920
83	323	4	883868420
541	174	4	883871524
541	79	5	883871524
541	82	3	883871562
541	118	4	883871670
541	121	3	883871695
541	405	3	883871695
500	275	1	883873439
500	183	4	883873461
500	89	4	883873505
500	174	2	883873505
500	182	2	883873556
500	216	4	883873556
500	168	4	883873616
500	172	2	883873640
500	179	4	883873782
500	98	4	883873811
500	69	4	883873839
500	238	4	883873839
500	56	5	883873976
500	483	4	883874039
500	151	3	883874059
500	28	3	883874078
500	202	4	883874239
500	204	3	883874265
500	210	3	883874290
500	82	4	883874290
500	175	5	883874341
541	234	5	883874433
500	215	1	883874528
500	8	4	883874621
541	1	4	883874645
541	143	4	883874645
541	8	5	883874645
541	588	4	883874682
541	95	4	883874682
500	97	4	883874715
500	568	1	883874715
541	71	5	883874716
541	151	3	883874717
500	196	4	883874835
500	135	5	883875041
500	282	4	883875092
500	143	3	883875092
500	211	3	883875241
500	423	3	883875388
500	70	4	883875388
500	234	3	883875638
500	88	4	883875926
870	182	5	883876178
106	15	3	883876518
106	9	4	883876572
500	161	2	883877001
106	275	4	883877219
607	100	4	883879316
607	483	4	883879379
607	435	3	883879473
607	174	3	883879516
607	180	4	883879556
607	211	5	883879556
607	238	4	883879556
607	222	3	883879613
607	275	4	883879756
607	475	4	883879811
607	121	2	883879811
607	56	5	883880155
699	222	3	883884642
226	286	4	883888600
226	258	5	883888671
226	179	4	883888853
226	176	4	883888978
226	56	4	883889102
226	98	5	883889147
226	174	4	883889186
226	191	4	883889229
226	89	5	883889229
226	12	5	883889322
226	182	1	883889322
226	180	4	883889322
226	28	4	883889322
226	97	3	883889355
226	69	4	883889430
226	7	4	883889479
226	405	4	883889507
226	275	3	883889764
226	9	5	883889811
226	508	4	883889984
226	25	4	883890235
472	742	5	883903715
472	678	4	883904118
846	258	3	883946284
846	748	3	883946477
846	294	3	883946477
846	289	4	883946548
846	288	4	883946837
846	210	5	883947500
846	69	5	883947500
846	180	5	883947630
846	265	5	883947630
846	194	4	883947630
846	79	4	883947630
846	496	3	883947630
846	135	4	883947694
846	96	4	883947694
