115	265	2	881171488
62	257	2	879372434
200	222	5	876042340
299	144	4	877881320
291	118	2	874833878
308	1	4	887736532
95	546	2	879196566
38	95	5	892430094
160	234	5	876861185
301	98	4	882075827
290	88	4	880731963
97	194	3	884238860
278	603	5	891295330
99	4	5	886519097
251	100	4	886271884
260	322	4	890618898
25	181	5	885853415
59	196	5	888205088
290	143	5	880474293
42	423	5	881107687
292	515	4	881103977
20	288	1	879667584
60	427	5	883326620
243	15	3	879987440
225	237	5	879539643
291	144	5	874835091
42	403	3	881108684
11	111	4	891903862
162	25	4	877635573
145	275	2	885557505
32	294	3	883709863
216	144	4	880234639
166	328	5	886397722
250	496	4	878090499
271	132	5	885848672
160	174	5	876860807
265	118	4	875320714
42	96	5	881107178
168	151	5	884288058
58	144	4	884304936
44	195	5	878347874
264	200	5	886122352
194	385	2	879524643
72	195	5	880037702
41	265	3	890687042
224	245	3	888082216
82	135	3	878769629
293	471	3	888904884
305	427	5	886323090
84	405	3	883452363
299	111	3	877878184
160	135	4	876860807
259	117	4	874724988
85	427	3	879456350
213	273	5	878870987
90	98	5	891383204
155	323	2	879371261
68	117	4	876973939
19	4	4	885412840
305	117	2	886324028
44	294	4	883612356
99	79	4	885680138
13	98	4	881515011
26	258	3	891347949
119	328	4	876923913
213	172	5	878955442
276	322	3	874786392
38	328	4	892428688
130	216	4	875216545
15	405	2	879455957
292	174	5	881105481
232	483	5	888549622
251	748	2	886272175
305	471	4	886323648
161	202	5	891170769
125	235	2	892838559
97	228	5	884238860
83	234	4	887665548
194	181	3	879521396
269	127	4	891446165
303	69	5	879467542
91	323	2	891438397
200	318	5	884128458
229	328	1	891632142
178	568	4	882826555
92	172	4	875653271
250	7	4	878089716
14	98	3	890881335
119	237	5	874775038
66	258	4	883601089
233	202	5	879394264
301	56	4	882076587
307	89	5	879283786
38	153	5	892430369
286	143	4	889651549
193	96	1	889124507
292	11	5	881104093
275	98	4	875155140
219	82	1	889452455
123	427	3	879873020
119	222	5	874775311
222	118	4	877563802
302	322	2	879436875
301	79	5	882076403
145	237	5	875270570
23	385	4	874786462
42	546	3	881105817
16	64	5	877720297
95	135	3	879197562
154	357	4	879138713
296	508	5	884196584
13	215	5	882140588
145	15	2	875270655
187	64	5	879465631
128	204	4	879967478
184	153	3	889911285
128	508	4	879967767
23	323	2	874784266
301	191	3	882075672
82	183	3	878769848
13	56	5	881515011
286	237	2	875806800
144	89	3	888105691
200	96	5	884129409
16	197	5	877726146
61	678	3	892302309
275	597	3	876197678
222	151	3	878182109
207	258	4	877879172
10	175	3	877888677
191	286	4	891560842
43	323	3	875975110
197	96	5	891409839
94	265	4	891721889
272	12	5	879455254
134	286	3	891732334
104	117	2	888465972
275	405	2	876197645
13	186	4	890704999
236	71	3	890116671
263	176	5	891299752
244	186	3	880605697
151	197	5	879528710
222	97	4	878181739
293	135	5	888905550
213	173	5	878955442
213	515	4	878870518
23	196	2	874786926
128	15	4	879968827
239	56	4	889179478
250	238	4	878089963
287	1	5	875334088
216	228	3	880245642
203	471	4	880434463
213	176	4	878956338
286	288	5	875806672
99	111	1	885678886
295	194	4	879517412
137	144	5	881433689
111	328	4	891679939
215	211	4	891436202
187	210	4	879465242
214	568	4	892668197
285	191	4	890595859
221	475	4	875244204
72	182	5	880036515
25	357	4	885852757
290	50	5	880473582
264	294	3	886121516
187	135	4	879465653
184	187	4	889909024
63	289	2	875746985
235	185	4	889655435
54	742	5	880934806
92	168	4	875653723
307	174	4	879283480
303	200	4	879468459
151	176	2	879524293
45	25	4	881014015
234	187	4	892079140
308	427	4	887736584
109	8	3	880572642
128	603	5	879966839
244	265	4	880606634
90	289	3	891382310
157	25	3	886890787
305	71	3	886323684
21	222	2	874951382
231	181	4	888605273
280	508	3	891700453
288	132	3	886374129
59	742	3	888203053
56	121	5	892679480
82	508	2	884714249
62	12	4	879373613
152	301	3	880147407
217	597	4	889070087
269	22	1	891448072
230	742	5	880485043
56	546	3	892679460
10	7	4	877892210
269	234	1	891449406
6	98	5	883600680
298	181	4	884125629
78	323	1	879633567
118	200	5	875384647
10	100	5	877891747
245	181	4	888513664
276	70	4	874790826
189	56	5	893265263
306	235	4	876504354
56	71	4	892683275
1	202	5	875072442
173	289	4	877556988
178	742	3	882823833
97	222	5	884238887
109	127	2	880563471
264	655	4	886123530
42	588	5	881108147
256	127	4	882164406
213	235	1	878955115
8	22	5	879362183
222	173	5	878183043
165	216	4	879525778
181	121	4	878962623
200	11	5	884129542
90	25	5	891384789
208	216	5	883108324
263	96	4	891298336
134	323	4	891732335
286	153	5	877531406
234	318	4	892078890
223	328	3	891548959
15	25	3	879456204
274	405	4	878945840
290	161	4	880474293
92	515	4	875640800
248	234	4	884534968
308	187	5	887738760
276	64	5	874787441
85	588	3	880838306
263	568	4	891299387
293	423	3	888906070
82	597	3	878768882
