661	181	5	876015607
233	50	3	876021213
886	181	5	876031392
886	50	5	876031501
886	100	4	876032187
200	258	4	876041644
496	181	5	876064168
496	50	5	876072633
725	181	4	876106206
725	100	5	876106729
725	258	4	876106729
92	181	4	876175052
711	258	4	876185488
711	181	4	876185574
711	50	4	876185648
761	258	4	876189585
761	50	5	876189795
761	181	5	876190072
453	258	4	876191239
275	181	4	876197615
275	50	4	876198296
554	100	3	876231441
764	50	3	876242649
764	100	4	876242649
402	258	4	876266650
402	50	4	876266741
402	181	4	876266860
402	100	5	876266904
82	50	5	876311146
82	181	4	876311241
82	100	5	876311299
601	258	5	876346344
601	100	4	876346757
601	50	5	876346810
601	181	5	876347039
343	258	5	876402390
343	100	5	876402668
343	50	5	876402814
116	258	4	876451911
116	50	3	876452443
116	181	4	876452523
875	258	4	876464694
875	181	4	876465335
875	50	5	876465370
306	258	2	876503793
306	100	4	876504286
268	258	2	876513675
286	100	3	876521650
664	100	5	876523833
81	100	3	876533545
881	50	3	876535927
881	181	4	876535928
881	100	4	876536414
330	181	5	876544277
330	100	4	876544277
330	50	5	876544366
554	181	4	876550100
554	50	4	876550778
689	181	5	876674861
689	258	5	876674954
689	50	5	876676397
367	258	4	876689364
367	50	5	876689696
367	100	5	876689878
638	50	4	876694704
638	181	5	876694787
638	100	3	876695560
735	258	4	876697561
735	181	4	876698604
735	50	5	876698683
735	100	2	876698796
937	258	4	876762200
160	100	5	876767023
160	50	4	876767572
937	100	3	876769080
937	50	5	876769374
23	258	5	876785704
680	50	5	876816310
518	100	4	876822967
884	258	5	876857704
884	100	5	876858820
372	100	3	876869388
692	100	4	876953482
270	258	3	876953744
270	50	5	876954004
270	181	4	876954036
522	100	5	876960824
14	100	5	876965165
68	258	5	876973692
68	181	5	876973884
68	50	5	876973969
148	50	5	877016805
634	50	4	877018347
50	100	2	877052400
680	100	3	877075214
538	258	3	877095640
373	50	5	877098678
373	181	5	877099178
373	100	3	877100199
868	181	5	877103280
868	50	5	877103449
868	100	5	877103935
175	50	5	877107138
538	50	5	877107656
538	181	3	877107700
175	100	2	877107712
538	100	4	877109748
180	258	5	877125493
180	181	2	877125956
901	50	4	877126576
901	181	4	877127128
721	258	3	877135269
101	50	4	877135944
101	181	4	877137015
721	50	5	877138584
721	181	5	877138951
331	100	4	877196308
864	258	5	877214042
864	50	5	877214085
864	100	5	877214125
430	181	4	877225484
430	50	4	877225516
430	100	5	877225570
430	258	4	877225570
71	100	4	877319197
71	181	3	877319414
708	50	5	877325186
708	181	5	877325279
309	258	5	877370288
844	258	4	877381147
844	100	4	877381607
463	100	4	877385237
463	258	5	877387935
844	50	5	877388182
844	181	5	877388183
391	258	3	877398517
148	181	5	877399135
391	50	4	877399588
391	100	4	877399805
371	50	4	877486953
371	181	3	877486953
218	100	4	877488692
286	258	4	877530390
772	258	5	877533440
453	100	5	877552612
453	181	5	877552612
173	258	4	877556625
453	50	5	877562313
222	258	5	877562748
222	100	5	877563052
222	181	4	877563168
222	50	4	877563194
162	50	5	877635662
162	181	4	877635798
386	181	3	877654961
386	50	4	877654961
233	100	4	877661294
16	100	5	877720437
336	100	3	877756934
336	50	4	877759224
294	258	3	877818457
294	100	4	877819265
294	50	5	877819353
294	181	5	877819532
900	100	4	877832904
299	181	3	877877479
299	100	3	877877600
299	50	4	877877775
207	181	3	877878828
207	258	4	877879172
10	50	5	877888545
10	100	5	877891747
568	100	4	877907281
792	100	4	877910822
506	50	5	878044852
250	258	4	878088969
250	181	4	878089393
250	50	5	878089393
250	100	5	878089786
664	50	5	878090415
606	50	5	878142864
606	181	5	878143047
606	100	5	878146986
575	50	2	878148258
575	181	2	878148295
55	50	4	878176005
55	181	4	878176237
44	258	4	878340824
44	100	5	878341196
44	50	5	878341246
44	181	4	878341290
464	258	5	878354626
464	50	4	878354966
464	181	3	878354998
929	50	4	878402162
929	100	4	878402162
823	100	5	878437658
823	181	4	878438260
823	50	5	878438435
1	100	5	878543541
455	258	5	878585250
455	100	4	878585826
455	181	4	878585826
455	50	5	878585826
815	50	5	878691739
815	181	5	878691844
736	50	3	878708579
736	181	2	878708646
425	258	2	878737511
425	50	5	878738335
425	181	4	878738435
