1	506	4.209
2	506	4.683
3	506	2.006
4	506	5.037
5	506	3.340
6	506	3.955	4
234	506	3.704	4
309	506	3.131
310	506	5.089
311	506	4.060
312	506	4.881	4
381	506	4.633
382	506	3.577
383	506	4.389
384	506	4.553
385	506	3.344	2
475	506	3.981
476	506	3.732
477	506	4.638
478	506	4.140
479	506	3.884
480	506	4.204
481	506	4.749
482	506	3.775
483	506	3.261
484	506	3.898
485	506	4.043
486	506	4.211
487	506	3.987
488	506	2.869
489	506	3.862
490	506	2.572
491	506	4.173
492	506	3.610
493	506	3.818
494	506	3.542
495	506	4.186
496	506	3.721	3
576	506	4.189
577	506	4.459
578	506	1.847
579	506	3.534
580	506	3.589
581	506	3.282
582	506	4.448
583	506	4.564
584	506	3.141
585	506	4.227
586	506	2.492
587	506	3.420
588	506	3.863
589	506	2.280
590	506	4.235
591	506	4.328
592	506	4.478
593	506	3.901
594	506	3.706
595	506	4.594
596	506	3.574
597	506	4.074
598	506	4.194
599	506	2.881
600	506	4.472
601	506	4.195
602	506	4.370
603	506	3.664
604	506	4.056
605	506	4.246
606	506	4.148
607	506	3.907
608	506	4.860	4
662	506	4.323
663	506	3.463
664	506	4.159
665	506	3.512
666	506	3.812	5
747	506	4.863
748	506	3.365
749	506	3.942
750	506	3.985
751	506	3.523
752	506	3.197
753	506	4.398
754	506	3.974
755	506	4.458
756	506	3.690
757	506	3.382
758	506	4.499	3
887	506	3.122
888	506	4.612
889	506	3.500
890	506	4.387
891	506	4.741
892	506	4.386
893	506	3.735
894	506	4.169
895	506	4.611
896	506	3.487
897	506	3.971	4
7	506	4.647	5
96	506	4.431
97	506	4.174
98	506	4.730
99	506	3.426
100	506	3.341
101	506	3.247
102	506	3.266
103	506	3.790
104	506	3.490
105	506	4.135
106	506	4.178
107	506	3.760
108	506	4.392
109	506	3.070
110	506	3.460
111	506	3.608
112	506	4.537
113	506	3.394
114	506	3.471
115	506	3.715
116	506	3.180
117	506	4.010
118	506	4.526
119	506	4.493	5
237	506	3.947
238	506	3.951
239	506	4.292
240	506	5.055
241	506	4.276
242	506	4.259
243	506	4.156
244	506	4.708
245	506	2.532
246	506	3.505
247	506	4.243
248	506	2.215
249	506	4.370
250	506	4.625
251	506	4.139
252	506	4.984
253	506	4.105
254	506	3.066
255	506	3.522
256	506	4.409
257	506	4.662
258	506	3.769
259	506	4.012
260	506	2.686
261	506	3.564
262	506	3.499
263	506	4.349
264	506	4.613
265	506	2.848
266	506	4.108
267	506	4.397
268	506	3.711	4
332	506	3.610
333	506	4.091
334	506	3.772	3
418	506	3.169
419	506	4.790
420	506	4.680
421	506	3.091
422	506	3.620
423	506	4.518
424	506	4.258
425	506	3.159
426	506	3.744
427	506	4.227
428	506	4.417
429	506	3.707	4
554	506	3.977
555	506	4.825
556	506	4.331
557	506	4.408
558	506	4.106
559	506	3.421
560	506	3.976
561	506	3.625	3
654	506	3.729
655	506	3.403
656	506	2.935
657	506	4.153
658	506	3.866
659	506	4.190	3
759	506	3.546
760	506	2.595
761	506	2.495
762	506	3.423
763	506	4.442
764	506	3.490
765	506	4.303
766	506	3.762
767	506	4.630	5
898	506	3.324
899	506	3.370
900	506	2.708
901	506	3.574
902	506	3.825
903	506	4.025
904	506	3.406
905	506	3.843
906	506	4.395
907	506	4.777	5
8	506	4.141
9	506	4.431
10	506	4.431
11	506	4.208
12	506	4.692
13	506	4.220	5
185	506	4.331
186	506	3.600
187	506	4.762
188	506	4.136
189	506	4.717
190	506	3.751
191	506	3.934
192	506	4.478
193	506	4.648
194	506	3.694
195	506	4.072
196	506	3.845
197	506	3.585
198	506	3.783
