751	239	4
751	226	3
751	735	4
751	173	4
751	856	2
751	497	4
751	55	4
751	381	1
751	95	5
751	161	2
751	432	4
751	484	3
751	99	4
751	485	4
751	419	4
751	736	5
751	91	4
751	431	4
751	487	5
751	83	5
751	418	5
751	865	2
751	385	4
751	121	4
751	436	4
606	326	4
606	1151	3
606	1280	2
606	1190	3
279	413	4
279	940	5
279	240	4
279	992	4
279	577	1
653	307	4
653	300	4
693	289	3
693	291	3
276	1047	3
276	366	3
276	922	4
276	652	4
276	853	5
276	201	5
276	1478	3
276	9	5
276	196	4
276	710	4
276	562	3
276	1052	2
276	1036	2
276	544	3
276	474	5
276	942	4
276	139	4
276	640	4
276	727	3
239	268	2
239	286	1
239	242	5
239	340	5
239	300	1
239	288	2
239	690	1
239	305	4
239	528	5
239	514	1
239	612	5
239	603	5
239	190	1
239	64	1
239	114	3
239	124	5
239	133	3
239	705	4
239	137	5
239	185	4
239	475	5
239	463	5
239	419	3
239	12	5
239	652	5
239	531	5
239	135	5
239	234	3
239	479	5
239	508	5
239	187	5
239	318	1
239	96	5
239	511	5
239	172	4
239	180	5
239	527	5
239	194	5
239	489	5
239	513	5
239	1204	4
239	132	5
239	478	5
239	558	5
239	171	5
239	1070	5
239	210	4
239	209	5
239	923	5
239	134	5
239	488	5
239	484	5
239	474	5
239	100	3
239	150	5
239	174	4
239	50	5
239	162	5
239	483	5
239	1099	5
239	186	1
239	954	5
239	89	4
239	8	5
239	671	5
239	530	5
239	203	1
239	317	5
239	736	5
239	168	4
239	14	5
239	56	4
239	855	5
239	753	5
239	276	5
239	69	1
239	701	5
239	504	4
239	79	3
239	462	5
239	498	4
239	58	5
239	499	5
239	659	3
239	529	5
239	152	3
239	81	3
239	1203	5
239	633	5
239	432	5
239	1056	5
239	434	5
239	65	5
239	509	5
239	183	5
239	47	2
239	505	5
239	430	3
239	10	5
239	745	5
239	179	5
239	98	5
239	492	3
239	181	3
239	165	5
239	605	4
239	9	5
239	221	5
239	433	5
239	516	5
239	91	4
239	46	4
239	1098	5
239	634	4
239	650	5
239	382	3
239	45	5
239	207	5
239	42	5
239	497	4
239	493	5
239	175	5
239	675	5
239	663	5
239	228	2
239	1115	2
239	647	5
239	507	5
239	195	5
239	654	5
239	238	5
239	204	3
239	836	5
239	1332	3
239	427	5
239	1020	3
239	512	5
239	518	3
239	1192	1
239	428	5
239	589	3
239	482	3
239	443	5
239	205	3
239	632	5
239	491	5
239	1065	5
239	208	3
239	198	5
239	421	5
239	1245	5
239	921	5
239	116	5
239	39	5
239	961	5
239	312	2
239	269	5
239	272	5
