user	item	predicted_rating	rating
32	1	3.8
32	2	3.4
32	3	2.2
32	4	3.4
32	5	2.8
32	6	3.7
32	7	3.7	4
32	8	3.9
32	9	4.0	3
32	10	3.4
32	11	3.7
32	12	4.2
32	13	3.0
32	14	3.8
32	15	3.4
32	16	3.0
32	17	3.0
32	18	2.9
32	19	3.6
32	20	4.1
32	21	2.1
32	22	4.1
32	23	3.8
32	24	3.6
32	25	3.1
32	26	3.2
32	27	2.7
32	28	3.7
32	29	2.2
32	30	3.7
32	31	3.4
32	32	4.0
32	33	3.6
32	34	1.2
32	35	0.3
32	36	2.2
32	37	2.2
32	38	2.2
32	39	2.8
32	40	2.8
32	41	2.5
32	42	4.0
32	43	2.9
32	44	2.9
32	45	4.3
32	46	3.4
32	47	3.9
32	48	4.0
32	49	3.2
32	50	4.1	4
32	51	2.6
32	52	3.8
32	53	2.6
32	54	2.9
32	55	3.9
32	56	4.1
32	57	3.1
32	58	3.7
32	59	4.0
32	60	4.3
32	61	3.7
32	62	2.5
32	63	2.5
32	64	4.4
32	65	3.0
32	66	2.7
32	67	3.2
32	68	3.4
32	69	3.7
32	70	3.6
32	71	3.4
32	72	3.2
32	73	3.4
32	74	1.1
32	75	3.5
32	76	3.7
32	77	3.1
32	78	1.6
32	79	4.2
32	80	3.0
32	81	3.6
32	82	3.7
32	83	3.9
32	84	2.3
32	85	2.9
32	86	4.1
32	87	3.8
32	88	3.1
32	89	4.0
32	90	3.3
32	91	3.3
32	92	3.2
32	93	3.8
32	94	3.0
32	95	3.4
32	96	4.3
32	97	3.7
32	98	4.1
32	99	3.6
32	100	4.2	3
32	101	3.0
32	102	3.1
32	103	1.7
32	104	0.1
32	105	2.4
32	106	3.0
32	107	3.2
32	108	3.5
32	109	3.7
32	110	1.9
32	111	3.3	3
32	112	0.4
32	113	3.3
32	114	4.2
32	115	4.7
32	116	3.8
32	117	3.5	3
32	118	2.9	3
32	119	4.9
32	120	1.5
32	121	2.9
32	122	2.6	2
32	123	3.1
32	124	3.8
32	125	3.1
32	126	4.0
32	127	4.2
32	128	3.6
32	129	3.5
32	130	2.6
32	131	3.1
32	132	4.1
32	133	3.6
32	134	4.4
32	135	3.8
32	136	4.0
32	137	3.9
32	138	0.7
32	139	2.9
32	140	3.2
32	141	3.4
32	142	2.6
32	143	3.4
32	144	3.9
32	145	2.4
32	146	2.5
32	147	3.4
32	148	2.4
32	149	3.3
32	150	4.0
32	151	3.6	3
32	152	3.6
32	153	4.0
32	154	3.4
32	155	1.9
32	156	3.8
32	157	3.5
32	158	2.7
32	159	3.1
32	160	3.5
32	161	3.0
32	162	2.7
32	163	3.6
32	164	3.2
32	165	3.9
32	166	3.8
32	167	3.0
32	168	4.0
32	169	4.1
32	170	3.9
32	171	3.2
32	172	4.1
32	173	4.2
32	174	4.2
32	175	4.0
32	176	3.8
32	177	4.2
32	178	4.5
32	179	3.4
32	180	4.0
32	181	4.2	4
32	182	4.0
32	183	3.7
32	184	3.7
32	185	4.3
32	186	3.9
32	187	4.1
32	188	3.9
32	189	4.0
32	190	4.5
32	191	4.5
32	192	4.1
32	193	3.8
32	194	3.9
32	195	4.2
32	196	3.7
32	197	3.9
32	198	3.6
32	199	4.4
32	200	3.6
32	201	4.0
32	202	3.7
32	203	4.3
32	204	3.9
32	205	3.6
32	206	3.2
32	207	4.0
32	208	4.0
32	209	3.4
32	210	3.9
32	211	3.9
32	212	3.7
32	213	3.7
32	214	3.6
32	215	3.7
32	216	3.5
32	217	3.3
32	218	3.3
32	219	3.1
32	220	2.6
32	221	3.5
32	222	3.3	3
32	223	4.1
32	224	3.4
32	225	2.7
32	226	3.6
32	227	2.8
32	228	3.6
32	229	2.6
32	230	3.1
32	231	2.9
32	232	2.9
32	233	3.6
32	234	3.8
32	235	2.6	3
32	236	4.3
32	237	3.3
32	238	3.6
32	239	3.2
32	240	2.7	2
32	241	3.4
32	242	3.5
32	243	1.9
32	244	3.4
32	245	2.8	2
32	246	3.4	4
32	247	0.5
32	248	3.6	4
32	249	2.9	4
32	250	3.4	4
32	251	3.9
32	252	2.8
32	253	4.7
32	254	1.9
32	255	2.7
32	256	3.4
32	257	3.5	4
32	258	3.4
32	259	2.6	2
32	260	1.6
32	261	3.1
32	262	3.7
32	263	3.2
32	264	2.6
32	265	3.8
32	266	3.2
32	267	2.7
32	268	3.5	5
32	269	3.6
32	270	3.8
32	271	2.8	3
32	272	4.0
32	273	3.5
32	274	3.2
32	275	4.0
32	276	3.5	4
32	277	3.3
32	278	2.1
32	279	4.1
32	280	2.7
32	281	3.0
32	282	3.1
32	283	3.7
32	284	2.6
32	285	4.1
32	286	3.6
32	287	3.1
32	288	3.6	4
32	289	3.4
32	290	3.2	3
32	291	2.8
32	292	3.6
32	293	3.9
32	294	2.5	3
32	295	2.9
32	296	3.8
32	297	4.2
32	298	3.4	5
32	299	3.5
32	300	3.5
32	301	2.8
32	302	4.0
32	303	4.0
32	304	3.1
32	305	3.5
32	306	3.8
32	307	3.6	2
32	308	3.0
32	309	2.3
32	310	2.9
32	311	3.5
32	312	2.9
32	313	3.7	4
32	314	1.2
32	315	3.7
32	316	3.8
32	317	3.6
32	318	4.5
32	319	2.7
32	320	4.3
32	321	3.0
32	322	2.9
32	323	2.8
32	324	3.2
32	325	1.5
32	326	2.8
32	327	3.2
32	328	2.9
32	329	3.4
32	330	2.9
32	331	2.9
32	332	2.7
32	333	2.8
32	334	3.0
32	335	3.2
32	336	2.7
32	337	3.4
32	338	2.2
32	339	3.4
32	340	3.6
32	341	2.6
32	342	2.9
32	343	2.8
32	344	4.5
32	345	3.5
32	346	3.6
32	347	3.4
32	348	3.6
32	349	2.7
32	350	2.8
32	351	3.0
32	352	2.0
32	353	3.2
32	354	3.6
32	355	3.2
32	356	3.1
32	357	4.3
32	358	1.7
32	359	3.9
32	360	3.8
32	361	4.3
32	362	3.1
32	363	2.7
32	364	2.4
32	365	2.5
32	366	2.7
32	367	3.1
32	368	1.2
32	369	2.7
32	370	1.8
32	371	2.0
32	372	3.3
32	373	2.5
32	374	2.3
32	375	1.5
32	376	2.2
32	377	1.4
32	378	3.5
32	379	2.7
32	380	3.0
32	381	3.1
32	382	3.6
32	383	2.1
32	384	3.1
32	385	3.3
32	386	2.6
32	387	3.3
32	388	2.7
32	389	2.5
32	390	3.9
32	391	2.9
32	392	2.7
32	393	2.9
32	394	2.6
32	395	2.1
32	396	3.5
32	397	2.4
32	398	2.2
32	399	3.1
32	400	1.7
32	401	3.1
32	402	2.9
32	403	3.3
32	404	3.7
